On Time,Off Time,Running Duration,Off Duration
2021-01-27 14:43:51+00:00,2021-01-27 14:48:00+00:00,0:04:09,0:13:52
2021-01-27 15:01:52+00:00,2021-01-27 15:07:00+00:00,0:05:08,0:13:05
2021-01-27 15:20:05+00:00,2021-01-27 15:24:56+00:00,0:04:51,0:13:14
2021-01-27 15:38:10+00:00,2021-01-27 15:43:16+00:00,0:05:06,0:13:11
2021-01-27 15:56:27+00:00,2021-01-27 16:01:18+00:00,0:04:51,0:13:17
2021-01-27 16:14:35+00:00,2021-01-27 16:19:32+00:00,0:04:57,0:13:13
2021-01-27 16:32:45+00:00,2021-01-27 16:37:23+00:00,0:04:38,0:13:41
2021-01-27 16:51:04+00:00,2021-01-27 16:56:16+00:00,0:05:12,0:13:04
2021-01-27 17:09:20+00:00,2021-01-27 17:14:02+00:00,0:04:42,0:13:24
2021-01-27 17:27:26+00:00,2021-01-27 17:32:03+00:00,0:04:37,0:13:34
2021-01-27 17:45:37+00:00,2021-01-27 17:50:26+00:00,0:04:49,0:12:58
2021-01-27 18:03:24+00:00,2021-01-27 18:08:14+00:00,0:04:50,0:12:58
2021-01-27 18:21:12+00:00,2021-01-27 18:25:57+00:00,0:04:45,0:12:54
2021-01-27 18:38:51+00:00,2021-01-27 18:43:27+00:00,0:04:36,0:13:03
2021-01-27 18:56:30+00:00,2021-01-27 19:01:06+00:00,0:04:36,0:12:44
2021-01-27 19:13:50+00:00,2021-01-27 19:18:15+00:00,0:04:25,0:12:41
2021-01-27 19:30:56+00:00,2021-01-27 19:36:09+00:00,0:05:13,0:12:51
2021-01-27 19:49:00+00:00,2021-01-27 19:54:18+00:00,0:05:18,0:12:21
2021-01-27 20:06:39+00:00,2021-01-27 20:12:00+00:00,0:05:21,0:12:22
2021-01-27 20:24:22+00:00,2021-01-27 20:29:31+00:00,0:05:09,0:12:12
2021-01-27 20:41:43+00:00,2021-01-27 20:46:21+00:00,0:04:38,0:12:47
2021-01-27 20:59:08+00:00,2021-01-27 21:03:23+00:00,0:04:15,0:12:35
2021-01-27 21:15:58+00:00,2021-01-27 21:21:11+00:00,0:05:13,0:12:35
2021-01-27 21:33:46+00:00,2021-01-27 21:39:21+00:00,0:05:35,0:12:02
2021-01-27 21:51:23+00:00,2021-01-27 21:56:13+00:00,0:04:50,0:13:06
2021-01-27 22:09:19+00:00,2021-01-27 22:13:41+00:00,0:04:22,0:13:03
2021-01-27 22:26:44+00:00,2021-01-27 22:31:29+00:00,0:04:45,0:13:01
2021-01-27 22:44:30+00:00,2021-01-27 22:49:24+00:00,0:04:54,0:12:56
2021-01-27 23:02:20+00:00,2021-01-27 23:07:30+00:00,0:05:10,0:12:43
2021-01-27 23:20:13+00:00,2021-01-27 23:25:31+00:00,0:05:18,0:12:38
2021-01-27 23:38:09+00:00,2021-01-27 23:42:39+00:00,0:04:30,0:13:46
2021-01-27 23:56:25+00:00,2021-01-28 00:01:47+00:00,0:05:22,0:12:47
2021-01-28 00:14:34+00:00,2021-01-28 00:19:57+00:00,0:05:23,0:13:05
2021-01-28 00:33:02+00:00,2021-01-28 00:38:02+00:00,0:05:00,0:13:22
2021-01-28 00:51:24+00:00,2021-01-28 00:56:19+00:00,0:04:55,0:13:05
2021-01-28 01:09:24+00:00,2021-01-28 01:14:22+00:00,0:04:58,0:12:57
2021-01-28 01:27:19+00:00,2021-01-28 01:31:45+00:00,0:04:26,0:13:16
2021-01-28 01:45:01+00:00,2021-01-28 01:49:19+00:00,0:04:18,0:13:07
2021-01-28 02:02:26+00:00,2021-01-28 02:06:42+00:00,0:04:16,0:12:57
2021-01-28 02:19:39+00:00,2021-01-28 02:24:31+00:00,0:04:52,0:13:09
2021-01-28 02:37:40+00:00,2021-01-28 02:42:42+00:00,0:05:02,0:13:08
2021-01-28 02:55:50+00:00,2021-01-28 03:00:42+00:00,0:04:52,0:13:13
2021-01-28 03:13:55+00:00,2021-01-28 03:18:46+00:00,0:04:51,0:13:13
2021-01-28 03:31:59+00:00,2021-01-28 03:37:14+00:00,0:05:15,0:12:57
2021-01-28 03:50:11+00:00,2021-01-28 03:55:00+00:00,0:04:49,0:13:19
2021-01-28 04:08:19+00:00,2021-01-28 04:13:16+00:00,0:04:57,0:13:06
2021-01-28 04:26:22+00:00,2021-01-28 04:31:12+00:00,0:04:50,0:13:12
2021-01-28 04:44:24+00:00,2021-01-28 04:49:20+00:00,0:04:56,0:12:51
2021-01-28 05:02:11+00:00,2021-01-28 05:06:57+00:00,0:04:46,0:13:09
2021-01-28 05:20:06+00:00,2021-01-28 05:24:51+00:00,0:04:45,0:13:18
2021-01-28 05:38:09+00:00,2021-01-28 05:42:55+00:00,0:04:46,0:13:22
2021-01-28 05:56:17+00:00,2021-01-28 06:01:10+00:00,0:04:53,0:13:14
2021-01-28 06:14:24+00:00,2021-01-28 06:18:58+00:00,0:04:34,0:13:45
2021-01-28 06:32:43+00:00,2021-01-28 06:37:12+00:00,0:04:29,0:13:38
2021-01-28 06:50:50+00:00,2021-01-28 06:55:26+00:00,0:04:36,0:13:43
2021-01-28 07:09:09+00:00,2021-01-28 07:13:53+00:00,0:04:44,0:13:38
2021-01-28 07:27:31+00:00,2021-01-28 07:32:30+00:00,0:04:59,0:13:02
2021-01-28 07:45:32+00:00,2021-01-28 07:50:03+00:00,0:04:31,0:13:26
2021-01-28 08:03:29+00:00,2021-01-28 08:07:55+00:00,0:04:26,0:13:20
2021-01-28 08:21:15+00:00,2021-01-28 08:25:37+00:00,0:04:22,0:13:29
2021-01-28 08:39:06+00:00,2021-01-28 08:43:40+00:00,0:04:34,0:13:17
2021-01-28 08:56:57+00:00,2021-01-28 09:01:29+00:00,0:04:32,0:13:35
2021-01-28 09:15:04+00:00,2021-01-28 09:19:45+00:00,0:04:41,0:13:26
2021-01-28 09:33:11+00:00,2021-01-28 09:37:54+00:00,0:04:43,0:13:17
2021-01-28 09:51:11+00:00,2021-01-28 09:56:01+00:00,0:04:50,0:13:20
2021-01-28 10:09:21+00:00,2021-01-28 10:14:06+00:00,0:04:45,0:13:37
2021-01-28 10:27:43+00:00,2021-01-28 10:32:36+00:00,0:04:53,0:13:24
2021-01-28 10:46:00+00:00,2021-01-28 10:50:52+00:00,0:04:52,0:13:04
2021-01-28 11:03:56+00:00,2021-01-28 11:08:31+00:00,0:04:35,0:13:24
2021-01-28 11:21:55+00:00,2021-01-28 11:26:50+00:00,0:04:55,0:13:26
2021-01-28 11:40:16+00:00,2021-01-28 11:44:46+00:00,0:04:30,0:13:21
2021-01-28 11:58:07+00:00,2021-01-28 12:02:46+00:00,0:04:39,0:13:02
2021-01-28 12:15:48+00:00,2021-01-28 12:20:12+00:00,0:04:24,0:13:19
2021-01-28 12:33:31+00:00,2021-01-28 12:38:38+00:00,0:05:07,0:12:59
2021-01-28 12:51:37+00:00,2021-01-28 12:56:01+00:00,0:04:24,0:13:33
2021-01-28 13:09:34+00:00,2021-01-28 13:14:14+00:00,0:04:40,0:12:55
2021-01-28 13:27:09+00:00,2021-01-28 13:31:29+00:00,0:04:20,0:13:19
2021-01-28 13:44:48+00:00,2021-01-28 13:49:38+00:00,0:04:50,0:12:46
2021-01-28 14:02:24+00:00,2021-01-28 14:06:32+00:00,0:04:08,0:13:35
2021-01-28 14:20:07+00:00,2021-01-28 14:24:49+00:00,0:04:42,0:13:15
2021-01-28 14:38:04+00:00,2021-01-28 14:42:24+00:00,0:04:20,0:13:35
2021-01-28 14:55:59+00:00,2021-01-28 15:00:37+00:00,0:04:38,0:12:53
2021-01-28 15:13:30+00:00,2021-01-28 15:18:25+00:00,0:04:55,0:13:14
2021-01-28 15:31:39+00:00,2021-01-28 15:36:29+00:00,0:04:50,0:13:15
2021-01-28 15:49:44+00:00,2021-01-28 15:54:49+00:00,0:05:05,0:13:01
2021-01-28 16:07:50+00:00,2021-01-28 16:12:24+00:00,0:04:34,0:13:16
2021-01-28 16:25:40+00:00,2021-01-28 16:30:14+00:00,0:04:34,0:00:04
2021-01-28 16:30:18+00:00,2021-01-28 16:30:19+00:00,0:00:01,0:13:03
2021-01-28 16:43:22+00:00,2021-01-28 16:47:48+00:00,0:04:26,0:13:05
2021-01-28 17:00:53+00:00,2021-01-28 17:05:14+00:00,0:04:21,0:13:07
2021-01-28 17:18:21+00:00,2021-01-28 17:22:48+00:00,0:04:27,0:12:40
2021-01-28 17:35:28+00:00,2021-01-28 17:39:58+00:00,0:04:30,0:12:58
2021-01-28 17:52:56+00:00,2021-01-28 17:57:17+00:00,0:04:21,0:13:11
2021-01-28 18:10:28+00:00,2021-01-28 18:15:10+00:00,0:04:42,0:12:54
2021-01-28 18:28:04+00:00,2021-01-28 18:32:42+00:00,0:04:38,0:13:10
2021-01-28 18:45:52+00:00,2021-01-28 18:50:42+00:00,0:04:50,0:13:26
2021-01-28 19:04:08+00:00,2021-01-28 19:08:48+00:00,0:04:40,0:13:41
2021-01-28 19:22:29+00:00,2021-01-28 19:27:42+00:00,0:05:13,0:12:54
2021-01-28 19:40:36+00:00,2021-01-28 19:45:28+00:00,0:04:52,0:12:55
2021-01-28 19:58:23+00:00,2021-01-28 20:02:58+00:00,0:04:35,0:13:03
2021-01-28 20:16:01+00:00,2021-01-28 20:20:25+00:00,0:04:24,0:13:12
2021-01-28 20:33:37+00:00,2021-01-28 20:38:15+00:00,0:04:38,0:12:53
2021-01-28 20:51:08+00:00,2021-01-28 20:56:12+00:00,0:05:04,0:13:34
2021-01-28 21:09:46+00:00,2021-01-28 21:14:39+00:00,0:04:53,0:13:35
2021-01-28 21:28:14+00:00,2021-01-28 21:33:02+00:00,0:04:48,0:13:14
2021-01-28 21:46:16+00:00,2021-01-28 21:50:44+00:00,0:04:28,0:13:36
2021-01-28 22:04:20+00:00,2021-01-28 22:09:33+00:00,0:05:13,0:13:00
2021-01-28 22:22:33+00:00,2021-01-28 22:27:08+00:00,0:04:35,0:13:29
2021-01-28 22:40:37+00:00,2021-01-28 22:45:47+00:00,0:05:10,0:13:03
2021-01-28 22:58:50+00:00,2021-01-28 23:03:06+00:00,0:04:16,0:13:24
2021-01-28 23:16:30+00:00,2021-01-28 23:21:06+00:00,0:04:36,0:13:15
2021-01-28 23:34:21+00:00,2021-01-28 23:38:58+00:00,0:04:37,0:13:03
2021-01-28 23:52:01+00:00,2021-01-28 23:56:54+00:00,0:04:53,0:12:54
2021-01-29 00:09:48+00:00,2021-01-29 00:14:53+00:00,0:05:05,0:12:43
2021-01-29 00:27:36+00:00,2021-01-29 00:31:59+00:00,0:04:23,0:13:43
2021-01-29 00:45:42+00:00,2021-01-29 00:50:56+00:00,0:05:14,0:13:27
2021-01-29 01:04:23+00:00,2021-01-29 01:09:26+00:00,0:05:03,0:13:38
2021-01-29 01:23:04+00:00,2021-01-29 01:28:39+00:00,0:05:35,0:13:04
2021-01-29 01:41:43+00:00,2021-01-29 01:47:02+00:00,0:05:19,0:13:19
2021-01-29 02:00:21+00:00,2021-01-29 02:05:09+00:00,0:04:48,0:13:43
2021-01-29 02:18:52+00:00,2021-01-29 02:23:02+00:00,0:04:10,0:14:24
2021-01-29 02:37:26+00:00,2021-01-29 02:42:38+00:00,0:05:12,0:13:17
2021-01-29 02:55:55+00:00,2021-01-29 03:00:26+00:00,0:04:31,0:13:49
2021-01-29 03:14:15+00:00,2021-01-29 03:19:09+00:00,0:04:54,0:13:47
2021-01-29 03:32:56+00:00,2021-01-29 03:37:19+00:00,0:04:23,0:14:11
2021-01-29 03:51:30+00:00,2021-01-29 03:57:06+00:00,0:05:36,0:12:59
2021-01-29 04:10:05+00:00,2021-01-29 04:14:34+00:00,0:04:29,0:14:16
2021-01-29 04:28:50+00:00,2021-01-29 04:33:56+00:00,0:05:06,0:13:35
2021-01-29 04:47:31+00:00,2021-01-29 04:52:32+00:00,0:05:01,0:13:24
2021-01-29 05:05:56+00:00,2021-01-29 05:10:49+00:00,0:04:53,0:14:03
2021-01-29 05:24:52+00:00,2021-01-29 05:29:45+00:00,0:04:53,0:13:56
2021-01-29 05:43:41+00:00,2021-01-29 05:48:27+00:00,0:04:46,0:14:02
2021-01-29 06:02:29+00:00,2021-01-29 06:07:37+00:00,0:05:08,0:13:27
2021-01-29 06:21:04+00:00,2021-01-29 06:25:50+00:00,0:04:46,0:13:24
2021-01-29 06:39:14+00:00,2021-01-29 06:43:59+00:00,0:04:45,0:13:22
2021-01-29 06:57:21+00:00,2021-01-29 07:02:26+00:00,0:05:05,0:13:21
2021-01-29 07:15:47+00:00,2021-01-29 07:20:25+00:00,0:04:38,0:13:24
2021-01-29 07:33:49+00:00,2021-01-29 07:38:33+00:00,0:04:44,0:13:30
2021-01-29 07:52:03+00:00,2021-01-29 07:57:06+00:00,0:05:03,0:13:09
2021-01-29 08:10:15+00:00,2021-01-29 08:14:47+00:00,0:04:32,0:13:19
2021-01-29 08:28:06+00:00,2021-01-29 08:32:34+00:00,0:04:28,0:13:24
2021-01-29 08:45:58+00:00,2021-01-29 08:50:55+00:00,0:04:57,0:12:51
2021-01-29 09:03:46+00:00,2021-01-29 09:08:25+00:00,0:04:39,0:13:42
2021-01-29 09:22:07+00:00,2021-01-29 09:26:49+00:00,0:04:42,0:13:39
2021-01-29 09:40:28+00:00,2021-01-29 09:45:24+00:00,0:04:56,0:13:09
2021-01-29 09:58:33+00:00,2021-01-29 10:03:02+00:00,0:04:29,0:13:42
2021-01-29 10:16:44+00:00,2021-01-29 10:21:12+00:00,0:04:28,0:13:28
2021-01-29 10:34:40+00:00,2021-01-29 10:39:21+00:00,0:04:41,0:13:06
2021-01-29 10:52:27+00:00,2021-01-29 10:56:55+00:00,0:04:28,0:13:35
2021-01-29 11:10:30+00:00,2021-01-29 11:15:08+00:00,0:04:38,0:13:01
2021-01-29 11:28:09+00:00,2021-01-29 11:33:07+00:00,0:04:58,0:13:44
2021-01-29 11:46:51+00:00,2021-01-29 11:51:44+00:00,0:04:53,0:13:42
2021-01-29 12:05:26+00:00,2021-01-29 12:10:03+00:00,0:04:37,0:13:43
2021-01-29 12:23:46+00:00,2021-01-29 12:28:41+00:00,0:04:55,0:13:43
2021-01-29 12:42:24+00:00,2021-01-29 12:46:56+00:00,0:04:32,0:13:47
2021-01-29 13:00:43+00:00,2021-01-29 13:05:30+00:00,0:04:47,0:13:55
2021-01-29 13:19:25+00:00,2021-01-29 13:24:12+00:00,0:04:47,0:13:36
2021-01-29 13:37:48+00:00,2021-01-29 13:42:42+00:00,0:04:54,0:12:53
2021-01-29 13:55:35+00:00,2021-01-29 13:59:54+00:00,0:04:19,0:13:26
2021-01-29 14:13:20+00:00,2021-01-29 14:17:52+00:00,0:04:32,0:13:24
2021-01-29 14:31:16+00:00,2021-01-29 14:36:44+00:00,0:05:28,0:13:12
2021-01-29 14:49:56+00:00,2021-01-29 14:54:55+00:00,0:04:59,0:13:13
2021-01-29 15:08:08+00:00,2021-01-29 15:12:23+00:00,0:04:15,0:14:45
2021-01-29 15:27:08+00:00,2021-01-29 15:31:59+00:00,0:04:51,0:13:38
2021-01-29 15:45:37+00:00,2021-01-29 15:50:24+00:00,0:04:47,0:13:36
2021-01-29 16:04:00+00:00,2021-01-29 16:09:14+00:00,0:05:14,0:13:37
2021-01-29 16:22:51+00:00,2021-01-29 16:27:58+00:00,0:05:07,0:13:40
2021-01-29 16:41:38+00:00,2021-01-29 16:46:37+00:00,0:04:59,0:14:01
2021-01-29 17:00:38+00:00,2021-01-29 17:05:51+00:00,0:05:13,0:13:27
2021-01-29 17:19:18+00:00,2021-01-29 17:24:15+00:00,0:04:57,0:13:55
2021-01-29 17:38:10+00:00,2021-01-29 17:43:36+00:00,0:05:26,0:13:21
2021-01-29 17:56:57+00:00,2021-01-29 18:01:44+00:00,0:04:47,0:14:01
2021-01-29 18:15:45+00:00,2021-01-29 18:20:55+00:00,0:05:10,0:13:32
2021-01-29 18:34:27+00:00,2021-01-29 18:39:33+00:00,0:05:06,0:13:38
2021-01-29 18:53:11+00:00,2021-01-29 18:57:19+00:00,0:04:08,0:14:08
2021-01-29 19:11:27+00:00,2021-01-29 19:15:51+00:00,0:04:24,0:13:32
2021-01-29 19:29:23+00:00,2021-01-29 19:34:19+00:00,0:04:56,0:13:30
2021-01-29 19:47:49+00:00,2021-01-29 19:52:45+00:00,0:04:56,0:13:59
2021-01-29 20:06:44+00:00,2021-01-29 20:11:41+00:00,0:04:57,0:13:24
2021-01-29 20:25:05+00:00,2021-01-29 20:29:38+00:00,0:04:33,0:13:33
2021-01-29 20:43:11+00:00,2021-01-29 20:47:50+00:00,0:04:39,0:13:20
2021-01-29 21:01:10+00:00,2021-01-29 21:05:54+00:00,0:04:44,0:13:08
2021-01-29 21:19:02+00:00,2021-01-29 21:24:03+00:00,0:05:01,0:12:59
2021-01-29 21:37:02+00:00,2021-01-29 21:42:00+00:00,0:04:58,0:13:20
2021-01-29 21:55:20+00:00,2021-01-29 22:00:07+00:00,0:04:47,0:13:55
2021-01-29 22:14:02+00:00,2021-01-29 22:19:17+00:00,0:05:15,0:13:29
2021-01-29 22:32:46+00:00,2021-01-29 22:37:54+00:00,0:05:08,0:13:36
2021-01-29 22:51:30+00:00,2021-01-29 22:56:24+00:00,0:04:54,0:13:42
2021-01-29 23:10:06+00:00,2021-01-29 23:14:51+00:00,0:04:45,0:13:56
2021-01-29 23:28:47+00:00,2021-01-29 23:33:39+00:00,0:04:52,0:13:22
2021-01-29 23:47:01+00:00,2021-01-29 23:51:41+00:00,0:04:40,0:13:37
2021-01-30 00:05:18+00:00,2021-01-30 00:09:48+00:00,0:04:30,0:13:47
2021-01-30 00:23:35+00:00,2021-01-30 00:28:18+00:00,0:04:43,0:13:20
2021-01-30 00:41:38+00:00,2021-01-30 00:46:13+00:00,0:04:35,0:13:12
2021-01-30 00:59:25+00:00,2021-01-30 01:04:03+00:00,0:04:38,0:13:20
2021-01-30 01:17:23+00:00,2021-01-30 01:22:10+00:00,0:04:47,0:13:50
2021-01-30 01:36:00+00:00,2021-01-30 01:40:33+00:00,0:04:33,0:14:06
2021-01-30 01:54:39+00:00,2021-01-30 01:59:01+00:00,0:04:22,0:13:28
2021-01-30 02:12:29+00:00,2021-01-30 02:17:00+00:00,0:04:31,0:13:08
2021-01-30 02:30:08+00:00,2021-01-30 02:34:45+00:00,0:04:37,0:13:31
2021-01-30 02:48:16+00:00,2021-01-30 02:52:36+00:00,0:04:20,0:13:29
2021-01-30 03:06:05+00:00,2021-01-30 03:10:34+00:00,0:04:29,0:13:23
2021-01-30 03:23:57+00:00,2021-01-30 03:28:40+00:00,0:04:43,0:13:44
2021-01-30 03:42:24+00:00,2021-01-30 03:46:31+00:00,0:04:07,0:14:04
2021-01-30 04:00:35+00:00,2021-01-30 04:05:29+00:00,0:04:54,0:13:48
2021-01-30 04:19:17+00:00,2021-01-30 04:24:43+00:00,0:05:26,0:13:23
2021-01-30 04:38:06+00:00,2021-01-30 04:43:22+00:00,0:05:16,0:13:40
2021-01-30 04:57:02+00:00,2021-01-30 05:01:46+00:00,0:04:44,0:14:13
2021-01-30 05:15:59+00:00,2021-01-30 05:20:37+00:00,0:04:38,0:14:05
2021-01-30 05:34:42+00:00,2021-01-30 05:39:42+00:00,0:05:00,0:13:22
2021-01-30 05:53:04+00:00,2021-01-30 05:58:43+00:00,0:05:39,0:13:28
2021-01-30 06:12:11+00:00,2021-01-30 06:17:05+00:00,0:04:54,0:14:11
2021-01-30 06:31:16+00:00,2021-01-30 06:36:10+00:00,0:04:54,0:14:08
2021-01-30 06:50:18+00:00,2021-01-30 06:55:28+00:00,0:05:10,0:13:47
2021-01-30 07:09:15+00:00,2021-01-30 07:14:10+00:00,0:04:55,0:13:55
2021-01-30 07:28:05+00:00,2021-01-30 07:32:44+00:00,0:04:39,0:13:46
2021-01-30 07:46:30+00:00,2021-01-30 07:51:22+00:00,0:04:52,0:13:36
2021-01-30 08:04:58+00:00,2021-01-30 08:09:34+00:00,0:04:36,0:13:35
2021-01-30 08:23:09+00:00,2021-01-30 08:28:00+00:00,0:04:51,0:13:01
2021-01-30 08:41:01+00:00,2021-01-30 08:45:22+00:00,0:04:21,0:13:26
2021-01-30 08:58:48+00:00,2021-01-30 09:03:50+00:00,0:05:02,0:13:58
2021-01-30 09:17:48+00:00,2021-01-30 09:22:37+00:00,0:04:49,0:13:45
2021-01-30 09:36:22+00:00,2021-01-30 09:41:02+00:00,0:04:40,0:13:37
2021-01-30 09:54:39+00:00,2021-01-30 09:59:38+00:00,0:04:59,0:13:17
2021-01-30 10:12:55+00:00,2021-01-30 10:17:04+00:00,0:04:09,0:14:05
2021-01-30 10:31:09+00:00,2021-01-30 10:36:09+00:00,0:05:00,0:13:37
2021-01-30 10:49:46+00:00,2021-01-30 10:54:15+00:00,0:04:29,0:13:50
2021-01-30 11:08:05+00:00,2021-01-30 11:12:24+00:00,0:04:19,0:13:38
2021-01-30 11:26:02+00:00,2021-01-30 11:30:17+00:00,0:04:15,0:13:30
2021-01-30 11:43:47+00:00,2021-01-30 11:49:00+00:00,0:05:13,0:13:09
2021-01-30 12:02:09+00:00,2021-01-30 12:07:05+00:00,0:04:56,0:13:34
2021-01-30 12:20:39+00:00,2021-01-30 12:25:09+00:00,0:04:30,0:13:56
2021-01-30 12:39:05+00:00,2021-01-30 12:44:05+00:00,0:05:00,0:13:37
2021-01-30 12:57:42+00:00,2021-01-30 13:01:54+00:00,0:04:12,0:14:22
2021-01-30 13:16:16+00:00,2021-01-30 13:20:31+00:00,0:04:15,0:13:58
2021-01-30 13:34:29+00:00,2021-01-30 13:39:28+00:00,0:04:59,0:13:45
2021-01-30 13:53:13+00:00,2021-01-30 13:58:21+00:00,0:05:08,0:13:24
2021-01-30 14:11:45+00:00,2021-01-30 14:16:26+00:00,0:04:41,0:13:51
2021-01-30 14:30:17+00:00,2021-01-30 14:34:53+00:00,0:04:36,0:13:49
2021-01-30 14:48:42+00:00,2021-01-30 14:53:18+00:00,0:04:36,0:13:35
2021-01-30 15:06:53+00:00,2021-01-30 15:11:35+00:00,0:04:42,0:13:28
2021-01-30 15:25:03+00:00,2021-01-30 15:30:04+00:00,0:05:01,0:13:08
2021-01-30 15:43:12+00:00,2021-01-30 15:47:46+00:00,0:04:34,0:13:46
2021-01-30 16:01:32+00:00,2021-01-30 16:06:25+00:00,0:04:53,0:13:18
2021-01-30 16:19:43+00:00,2021-01-30 16:24:34+00:00,0:04:51,0:13:26
2021-01-30 16:38:00+00:00,2021-01-30 16:43:02+00:00,0:05:02,0:13:40
2021-01-30 16:56:42+00:00,2021-01-30 17:00:54+00:00,0:04:12,0:14:08
2021-01-30 17:15:02+00:00,2021-01-30 17:19:59+00:00,0:04:57,0:13:30
2021-01-30 17:33:29+00:00,2021-01-30 17:37:59+00:00,0:04:30,0:13:30
2021-01-30 17:51:29+00:00,2021-01-30 17:56:34+00:00,0:05:05,0:12:55
2021-01-30 18:09:29+00:00,2021-01-30 18:14:02+00:00,0:04:33,0:13:39
2021-01-30 18:27:41+00:00,2021-01-30 18:31:54+00:00,0:04:13,0:13:38
2021-01-30 18:45:32+00:00,2021-01-30 18:50:18+00:00,0:04:46,0:13:08
2021-01-30 19:03:26+00:00,2021-01-30 19:07:53+00:00,0:04:27,0:13:22
2021-01-30 19:21:15+00:00,2021-01-30 19:25:59+00:00,0:04:44,0:14:08
2021-01-30 19:40:07+00:00,2021-01-30 19:44:54+00:00,0:04:47,0:14:02
2021-01-30 19:58:56+00:00,2021-01-30 20:03:21+00:00,0:04:25,0:14:04
2021-01-30 20:17:25+00:00,2021-01-30 20:22:13+00:00,0:04:48,0:14:01
2021-01-30 20:36:14+00:00,2021-01-30 20:40:52+00:00,0:04:38,0:14:00
2021-01-30 20:54:52+00:00,2021-01-30 20:59:47+00:00,0:04:55,0:13:51
2021-01-30 21:13:38+00:00,2021-01-30 21:18:04+00:00,0:04:26,0:14:04
2021-01-30 21:32:08+00:00,2021-01-30 21:37:07+00:00,0:04:59,0:13:34
2021-01-30 21:50:41+00:00,2021-01-30 21:55:06+00:00,0:04:25,0:14:06
2021-01-30 22:09:12+00:00,2021-01-30 22:14:20+00:00,0:05:08,0:13:20
2021-01-30 22:27:40+00:00,2021-01-30 22:32:58+00:00,0:05:18,0:13:35
2021-01-30 22:46:33+00:00,2021-01-30 22:51:25+00:00,0:04:52,0:13:27
2021-01-30 23:04:52+00:00,2021-01-30 23:10:00+00:00,0:05:08,0:13:38
2021-01-30 23:23:38+00:00,2021-01-30 23:28:08+00:00,0:04:30,0:13:48
2021-01-30 23:41:56+00:00,2021-01-30 23:46:52+00:00,0:04:56,0:13:23
2021-01-31 00:00:15+00:00,2021-01-31 00:04:42+00:00,0:04:27,0:14:15
2021-01-31 00:18:57+00:00,2021-01-31 00:23:28+00:00,0:04:31,0:13:45
2021-01-31 00:37:13+00:00,2021-01-31 00:42:24+00:00,0:05:11,0:13:45
2021-01-31 00:56:09+00:00,2021-01-31 01:01:33+00:00,0:05:24,0:13:24
2021-01-31 01:14:57+00:00,2021-01-31 01:20:28+00:00,0:05:31,0:13:35
2021-01-31 01:34:03+00:00,2021-01-31 01:38:44+00:00,0:04:41,0:14:16
2021-01-31 01:53:00+00:00,2021-01-31 01:57:51+00:00,0:04:51,0:14:03
2021-01-31 02:11:54+00:00,2021-01-31 02:16:31+00:00,0:04:37,0:13:57
2021-01-31 02:30:28+00:00,2021-01-31 02:34:46+00:00,0:04:18,0:14:20
2021-01-31 02:49:06+00:00,2021-01-31 02:53:27+00:00,0:04:21,0:13:45
2021-01-31 03:07:12+00:00,2021-01-31 03:11:20+00:00,0:04:08,0:13:58
2021-01-31 03:25:18+00:00,2021-01-31 03:29:37+00:00,0:04:19,0:13:27
2021-01-31 03:43:04+00:00,2021-01-31 03:48:08+00:00,0:05:04,0:13:42
2021-01-31 04:01:50+00:00,2021-01-31 04:06:11+00:00,0:04:21,0:13:59
2021-01-31 04:20:10+00:00,2021-01-31 04:25:00+00:00,0:04:50,0:13:57
2021-01-31 04:38:57+00:00,2021-01-31 04:44:03+00:00,0:05:06,0:13:40
2021-01-31 04:57:43+00:00,2021-01-31 05:01:49+00:00,0:04:06,0:14:08
2021-01-31 05:15:57+00:00,2021-01-31 05:21:16+00:00,0:05:19,0:13:18
2021-01-31 05:34:34+00:00,2021-01-31 05:39:43+00:00,0:05:09,0:13:42
2021-01-31 05:53:25+00:00,2021-01-31 05:58:11+00:00,0:04:46,0:14:11
2021-01-31 06:12:22+00:00,2021-01-31 06:17:36+00:00,0:05:14,0:13:20
2021-01-31 06:30:56+00:00,2021-01-31 06:35:44+00:00,0:04:48,0:13:58
2021-01-31 06:49:42+00:00,2021-01-31 06:54:09+00:00,0:04:27,0:14:01
2021-01-31 07:08:10+00:00,2021-01-31 07:12:55+00:00,0:04:45,0:13:59
2021-01-31 07:26:54+00:00,2021-01-31 07:31:33+00:00,0:04:39,0:14:09
2021-01-31 07:45:42+00:00,2021-01-31 07:50:24+00:00,0:04:42,0:14:07
2021-01-31 08:04:31+00:00,2021-01-31 08:09:09+00:00,0:04:38,0:14:08
2021-01-31 08:23:17+00:00,2021-01-31 08:28:11+00:00,0:04:54,0:14:09
2021-01-31 08:42:20+00:00,2021-01-31 08:47:01+00:00,0:04:41,0:14:10
2021-01-31 09:01:11+00:00,2021-01-31 09:05:49+00:00,0:04:38,0:14:21
2021-01-31 09:20:10+00:00,2021-01-31 09:24:45+00:00,0:04:35,0:14:12
2021-01-31 09:38:57+00:00,2021-01-31 09:43:45+00:00,0:04:48,0:15:11
2021-01-31 09:58:56+00:00,2021-01-31 10:04:00+00:00,0:05:04,0:15:04
2021-01-31 10:19:04+00:00,2021-01-31 10:24:10+00:00,0:05:06,0:14:44
